duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed
351.0,0.0,0.0,0.0,-1.8,0.692,5008.7
296.0,0.0,0.0,0.0,-1.8,1.365,5099.1
578.0,0.0,0.0,0.0,-0.1,4.191,5195.8
68.0,0.0,0.0,0.0,1.4,4.961,5228.1
63.0,0.0,0.0,0.0,1.1,4.857,5191.0
225.0,0.0,0.0,0.0,-1.8,1.799,5099.1
450.0,0.0,0.0,0.0,1.4,4.947,5228.1
32.0,7.0,1.0,2.0,-1.8,1.244,5099.1
157.0,0.0,0.0,0.0,1.4,4.968,5228.1
99.0,0.0,1.0,1.0,-1.8,1.281,5099.1
578.0,0.0,0.0,0.0,1.4,4.96,5228.1
344.0,0.0,0.0,0.0,1.1,4.855,5191.0
21.0,0.0,0.0,0.0,1.4,4.961,5228.1
37.0,0.0,0.0,0.0,-0.1,4.968,5195.8
160.0,0.0,0.0,0.0,-2.9,1.286,5076.2
44.0,0.0,1.0,1.0,-0.1,4.153,5195.8
38.0,0.0,0.0,0.0,1.4,4.866,5228.1
223.0,0.0,0.0,0.0,1.1,4.859,5191.0
80.0,0.0,0.0,0.0,1.4,4.964,5228.1
87.0,0.0,0.0,0.0,-1.8,1.244,5099.1
169.0,0.0,0.0,0.0,1.4,4.964,5228.1
37.0,0.0,0.0,0.0,1.1,4.857,5191.0
95.0,0.0,0.0,0.0,1.4,4.964,5228.1
109.0,0.0,0.0,0.0,1.4,4.965,5228.1
230.0,0.0,0.0,0.0,1.4,4.962,5228.1
251.0,0.0,1.0,1.0,-1.8,1.334,5099.1
187.0,0.0,0.0,0.0,1.4,4.864,5228.1
53.0,0.0,1.0,1.0,-0.1,4.153,5195.8
172.0,0.0,0.0,0.0,1.4,4.966,5228.1
162.0,0.0,1.0,1.0,-1.8,1.435,5099.1
436.0,0.0,0.0,0.0,1.4,4.959,5228.1
433.0,0.0,0.0,0.0,-3.0,0.706,5023.5
126.0,0.0,0.0,0.0,-2.9,0.883,5076.2
99.0,0.0,0.0,0.0,1.4,4.963,5228.1
176.0,0.0,0.0,0.0,1.4,4.964,5228.1
83.0,0.0,0.0,0.0,1.4,4.962,5228.1
226.0,0.0,0.0,0.0,1.4,4.961,5228.1
618.0,0.0,1.0,1.0,-1.8,1.244,5099.1
143.0,0.0,0.0,0.0,-3.4,0.724,5017.5
168.0,0.0,0.0,0.0,1.1,4.856,5191.0
187.0,0.0,0.0,0.0,1.1,4.86,5191.0
144.0,0.0,0.0,0.0,1.4,4.961,5228.1
32.0,0.0,0.0,0.0,1.4,4.959,5228.1
607.0,0.0,0.0,0.0,1.4,4.962,5228.1
54.0,0.0,0.0,0.0,1.1,4.857,5191.0
245.0,0.0,0.0,0.0,1.4,4.963,5228.1
218.0,0.0,0.0,0.0,1.4,4.962,5228.1
138.0,0.0,0.0,0.0,1.4,4.955,5228.1
103.0,0.0,0.0,0.0,-1.8,1.687,5099.1
110.0,0.0,0.0,0.0,1.1,4.856,5191.0
1529.0,0.0,1.0,1.0,-2.9,0.884,5076.2
614.0,0.0,0.0,0.0,1.4,4.961,5228.1
80.0,0.0,0.0,0.0,-0.1,4.191,5195.8
168.0,0.0,0.0,0.0,1.4,4.96,5228.1
153.0,0.0,0.0,0.0,-1.8,1.291,5099.1
716.0,0.0,0.0,0.0,1.4,4.962,5228.1
211.0,0.0,0.0,0.0,1.1,4.857,5191.0
1425.0,0.0,0.0,0.0,1.4,4.96,5228.1
518.0,0.0,0.0,0.0,1.4,4.96,5228.1
483.0,1.0,3.0,2.0,-1.1,1.031,4963.6
167.0,0.0,0.0,0.0,1.1,4.858,5191.0
7.0,0.0,1.0,1.0,-1.8,1.266,5099.1
67.0,0.0,0.0,0.0,-0.1,4.153,5195.8
791.0,0.0,0.0,0.0,-1.1,0.882,4963.6
350.0,0.0,0.0,0.0,1.4,4.963,5228.1
151.0,0.0,0.0,0.0,1.4,4.947,5228.1
378.0,0.0,0.0,0.0,1.4,4.958,5228.1
10.0,0.0,0.0,0.0,1.4,4.968,5228.1
703.0,0.0,0.0,0.0,1.4,4.964,5228.1
430.0,0.0,0.0,0.0,-2.9,1.029,5076.2
178.0,0.0,0.0,0.0,1.4,4.963,5228.1
66.0,0.0,0.0,0.0,1.1,4.855,5191.0
400.0,0.0,0.0,0.0,-1.8,1.344,5099.1
203.0,0.0,0.0,0.0,1.1,4.86,5191.0
99.0,0.0,0.0,0.0,1.4,4.962,5228.1
468.0,0.0,0.0,0.0,1.4,4.965,5228.1
186.0,0.0,0.0,0.0,1.1,4.856,5191.0
84.0,0.0,0.0,0.0,-0.1,4.153,5195.8
201.0,0.0,0.0,0.0,-1.8,1.244,5099.1
204.0,0.0,0.0,0.0,-1.8,1.281,5099.1
502.0,0.0,0.0,0.0,-1.8,1.281,5099.1
61.0,0.0,0.0,0.0,-1.8,1.64,5099.1
192.0,6.0,1.0,2.0,-0.1,4.12,5195.8
128.0,0.0,0.0,0.0,1.4,4.963,5228.1
44.0,0.0,0.0,0.0,-1.8,1.259,5099.1
726.0,0.0,0.0,0.0,-3.0,0.712,5023.5
216.0,0.0,0.0,0.0,1.1,4.856,5191.0
201.0,0.0,0.0,0.0,-3.4,0.714,5017.5
233.0,0.0,0.0,0.0,1.4,4.864,5228.1
919.0,0.0,0.0,0.0,1.4,4.963,5228.1
140.0,0.0,0.0,0.0,1.4,4.963,5228.1
340.0,0.0,0.0,0.0,-0.1,4.076,5195.8
106.0,0.0,0.0,0.0,1.4,4.961,5228.1
121.0,0.0,0.0,0.0,1.4,4.963,5228.1
406.0,0.0,0.0,0.0,1.4,4.964,5228.1
202.0,0.0,0.0,0.0,1.4,4.963,5228.1
59.0,0.0,0.0,0.0,-1.8,1.291,5099.1
156.0,0.0,0.0,0.0,1.1,4.855,5191.0
102.0,0.0,0.0,0.0,1.4,4.961,5228.1
216.0,0.0,0.0,0.0,1.4,4.968,5228.1
234.0,0.0,0.0,0.0,1.1,4.857,5191.0
290.0,0.0,0.0,0.0,-1.8,1.281,5099.1
69.0,0.0,0.0,0.0,-0.1,4.12,5195.8
371.0,0.0,0.0,0.0,1.1,4.857,5191.0
99.0,0.0,0.0,0.0,-1.8,1.365,5099.1
817.0,0.0,0.0,0.0,1.4,4.963,5228.1
92.0,0.0,0.0,0.0,-1.8,0.645,5008.7
104.0,0.0,0.0,0.0,-0.1,4.191,5195.8
140.0,0.0,0.0,0.0,1.4,4.961,5228.1
333.0,0.0,1.0,1.0,-1.1,1.0,4963.6
103.0,0.0,0.0,0.0,1.1,4.856,5191.0
29.0,0.0,0.0,0.0,1.4,4.968,5228.1
32.0,0.0,0.0,0.0,1.1,4.859,5191.0
185.0,0.0,0.0,0.0,1.4,4.866,5228.1
524.0,0.0,0.0,0.0,1.4,4.959,5228.1
163.0,0.0,0.0,0.0,-1.8,1.602,5099.1
54.0,0.0,1.0,1.0,-1.8,1.291,5099.1
136.0,0.0,0.0,0.0,1.4,4.961,5228.1
15.0,0.0,0.0,0.0,-1.8,1.405,5099.1
154.0,0.0,0.0,0.0,1.4,4.968,5228.1
193.0,0.0,0.0,0.0,1.4,4.962,5228.1
328.0,0.0,0.0,0.0,1.4,4.963,5228.1
225.0,0.0,2.0,1.0,-1.8,1.405,5099.1
106.0,0.0,0.0,0.0,1.4,4.966,5228.1
73.0,0.0,0.0,0.0,1.4,4.965,5228.1
241.0,0.0,0.0,0.0,1.1,4.857,5191.0
420.0,0.0,1.0,1.0,-1.8,1.244,5099.1
669.0,0.0,0.0,0.0,-3.4,0.797,5017.5
542.0,0.0,0.0,0.0,1.1,4.857,5191.0
140.0,0.0,0.0,0.0,1.1,4.86,5191.0
301.0,3.0,2.0,2.0,-1.8,0.652,5008.7
843.0,0.0,0.0,0.0,-0.1,4.076,5195.8
193.0,0.0,0.0,0.0,-1.8,1.405,5099.1
128.0,0.0,0.0,0.0,1.1,4.855,5191.0
46.0,0.0,0.0,0.0,1.4,4.958,5228.1
502.0,0.0,1.0,1.0,-1.1,0.879,4963.6
173.0,0.0,0.0,0.0,1.1,4.86,5191.0
9.0,0.0,0.0,0.0,1.4,4.959,5228.1
90.0,0.0,0.0,0.0,1.4,4.965,5228.1
98.0,0.0,0.0,0.0,1.1,4.857,5191.0
1221.0,0.0,0.0,0.0,-0.1,4.021,5195.8
31.0,0.0,1.0,1.0,-1.8,1.281,5099.1
134.0,0.0,0.0,0.0,1.4,4.963,5228.1
195.0,0.0,0.0,0.0,1.1,4.856,5191.0
78.0,0.0,0.0,0.0,1.4,4.967,5228.1
180.0,0.0,0.0,0.0,1.4,4.963,5228.1
515.0,0.0,2.0,1.0,-1.8,0.635,5008.7
198.0,0.0,0.0,0.0,1.4,4.97,5228.1
36.0,0.0,0.0,0.0,1.4,4.964,5228.1
353.0,0.0,0.0,0.0,1.4,4.961,5228.1
250.0,3.0,5.0,2.0,-1.8,0.677,5008.7
124.0,0.0,0.0,0.0,1.4,4.967,5228.1
111.0,0.0,0.0,0.0,1.4,4.961,5228.1
97.0,0.0,0.0,0.0,1.1,4.859,5191.0
53.0,0.0,0.0,0.0,1.4,4.865,5228.1
105.0,0.0,0.0,0.0,-0.1,4.021,5195.8
144.0,0.0,0.0,0.0,1.4,4.963,5228.1
217.0,0.0,0.0,0.0,1.4,4.965,5228.1
276.0,0.0,0.0,0.0,1.4,4.864,5228.1
184.0,0.0,0.0,0.0,1.4,4.963,5228.1
160.0,0.0,0.0,0.0,-0.1,4.153,5195.8
64.0,0.0,0.0,0.0,1.1,4.857,5191.0
234.0,0.0,0.0,0.0,-3.4,0.716,5017.5
266.0,0.0,0.0,0.0,1.1,4.857,5191.0
338.0,0.0,0.0,0.0,-1.8,1.299,5099.1
69.0,0.0,0.0,0.0,1.4,4.963,5228.1
84.0,0.0,0.0,0.0,1.4,4.968,5228.1
126.0,0.0,1.0,1.0,-2.9,1.262,5076.2
439.0,0.0,0.0,0.0,1.4,4.966,5228.1
501.0,0.0,0.0,0.0,1.4,4.967,5228.1
75.0,0.0,1.0,1.0,-1.8,1.415,5099.1
306.0,0.0,0.0,0.0,1.4,4.963,5228.1
240.0,0.0,0.0,0.0,-0.1,4.191,5195.8
97.0,3.0,2.0,2.0,-2.9,0.883,5076.2
83.0,0.0,0.0,0.0,1.4,4.961,5228.1
305.0,0.0,0.0,0.0,-2.9,0.937,5076.2
177.0,0.0,0.0,0.0,1.1,4.857,5191.0
83.0,0.0,0.0,0.0,1.4,4.968,5228.1
251.0,0.0,0.0,0.0,-1.8,1.334,5099.1
394.0,0.0,0.0,0.0,1.4,4.96,5228.1
170.0,0.0,0.0,0.0,-1.8,1.811,5099.1
45.0,0.0,1.0,1.0,-0.1,4.153,5195.8
164.0,0.0,0.0,0.0,1.4,4.959,5228.1
331.0,0.0,0.0,0.0,1.1,4.855,5191.0
176.0,0.0,0.0,0.0,1.4,4.864,5228.1
141.0,0.0,0.0,0.0,1.4,4.959,5228.1
220.0,0.0,0.0,0.0,1.4,4.962,5228.1
85.0,0.0,0.0,0.0,1.4,4.962,5228.1
32.0,0.0,0.0,0.0,1.4,4.962,5228.1
157.0,16.0,3.0,1.0,-1.8,0.685,5008.7
351.0,0.0,1.0,1.0,-1.8,1.344,5099.1
50.0,0.0,0.0,0.0,1.4,4.962,5228.1
176.0,13.0,2.0,1.0,-1.7,0.729,4991.6
465.0,0.0,0.0,0.0,-0.1,4.153,5195.8
414.0,0.0,1.0,1.0,-1.8,1.405,5099.1
78.0,0.0,0.0,0.0,1.4,4.967,5228.1
173.0,0.0,0.0,0.0,-1.8,1.25,5099.1
90.0,0.0,0.0,0.0,1.4,4.964,5228.1
213.0,0.0,0.0,0.0,-1.8,1.327,5099.1
110.0,0.0,0.0,0.0,1.4,4.959,5228.1
127.0,0.0,0.0,0.0,1.4,4.966,5228.1
107.0,0.0,0.0,0.0,1.4,4.96,5228.1
234.0,0.0,0.0,0.0,1.1,4.857,5191.0
211.0,0.0,0.0,0.0,1.4,4.962,5228.1
40.0,0.0,0.0,0.0,1.4,4.961,5228.1
116.0,0.0,0.0,0.0,1.4,4.966,5228.1
480.0,0.0,0.0,0.0,1.1,4.856,5191.0
187.0,1.0,2.0,2.0,-1.7,0.713,4991.6
99.0,0.0,1.0,1.0,-2.9,0.908,5076.2
200.0,0.0,1.0,1.0,-2.9,1.262,5076.2
171.0,0.0,0.0,0.0,1.4,4.963,5228.1
359.0,0.0,0.0,0.0,1.4,4.963,5228.1
76.0,0.0,2.0,1.0,-1.8,1.344,5099.1
260.0,0.0,0.0,0.0,1.1,4.858,5191.0
113.0,0.0,1.0,1.0,-1.8,1.687,5099.1
242.0,0.0,1.0,1.0,-0.1,4.153,5195.8
347.0,0.0,0.0,0.0,-1.8,1.365,5099.1
19.0,0.0,0.0,0.0,1.4,4.968,5228.1
94.0,0.0,0.0,0.0,-1.8,1.281,5099.1
339.0,0.0,1.0,1.0,-1.8,1.313,5099.1
138.0,0.0,0.0,0.0,1.1,4.859,5191.0
71.0,0.0,0.0,0.0,1.4,4.967,5228.1
1119.0,0.0,0.0,0.0,-1.8,1.281,5099.1
180.0,0.0,0.0,0.0,1.4,4.964,5228.1
69.0,0.0,0.0,0.0,-1.8,1.244,5099.1
248.0,0.0,0.0,0.0,1.4,4.964,5228.1
134.0,0.0,0.0,0.0,1.1,4.856,5191.0
358.0,0.0,1.0,1.0,-1.8,1.344,5099.1
320.0,0.0,0.0,0.0,1.4,4.961,5228.1
230.0,0.0,0.0,0.0,1.1,4.857,5191.0
134.0,0.0,1.0,1.0,-3.4,0.768,5017.5
522.0,0.0,0.0,0.0,-3.4,0.74,5017.5
66.0,0.0,0.0,0.0,1.1,4.857,5191.0
174.0,0.0,0.0,0.0,-0.1,4.076,5195.8
723.0,0.0,0.0,0.0,-0.1,4.12,5195.8
392.0,1.0,1.0,2.0,-1.7,0.846,4991.6
125.0,0.0,0.0,0.0,1.4,4.963,5228.1
131.0,0.0,0.0,0.0,1.1,4.856,5191.0
139.0,0.0,0.0,0.0,1.4,4.963,5228.1
203.0,0.0,0.0,0.0,1.1,4.856,5191.0
111.0,0.0,0.0,0.0,1.1,4.86,5191.0
274.0,0.0,0.0,0.0,1.1,4.859,5191.0
167.0,0.0,0.0,0.0,-1.7,0.827,4991.6
417.0,0.0,0.0,0.0,1.4,4.963,5228.1
335.0,0.0,1.0,1.0,-1.8,1.344,5099.1
100.0,0.0,0.0,0.0,1.4,4.96,5228.1
215.0,0.0,0.0,0.0,-1.8,1.291,5099.1
298.0,0.0,0.0,0.0,1.4,4.967,5228.1
90.0,0.0,1.0,1.0,-1.8,1.299,5099.1
230.0,0.0,0.0,0.0,1.4,4.958,5228.1
246.0,0.0,0.0,0.0,1.4,4.962,5228.1
373.0,0.0,0.0,0.0,-3.4,0.737,5017.5
163.0,0.0,0.0,0.0,1.4,4.968,5228.1
217.0,0.0,0.0,0.0,1.4,4.963,5228.1
274.0,0.0,0.0,0.0,-1.8,1.405,5099.1
267.0,0.0,0.0,0.0,1.1,4.857,5191.0
579.0,0.0,1.0,1.0,-1.8,1.405,5099.1
70.0,0.0,0.0,0.0,1.1,4.857,5191.0
128.0,0.0,0.0,0.0,1.1,4.857,5191.0
103.0,0.0,1.0,1.0,-0.1,4.021,5195.8
117.0,0.0,0.0,0.0,-0.1,4.076,5195.8
285.0,0.0,0.0,0.0,1.4,4.963,5228.1
92.0,0.0,0.0,0.0,1.4,4.967,5228.1
251.0,0.0,0.0,0.0,-3.4,0.722,5017.5
397.0,0.0,2.0,1.0,-1.1,0.879,4963.6
438.0,0.0,0.0,0.0,1.4,4.963,5228.1
51.0,0.0,0.0,0.0,-1.8,1.25,5099.1
317.0,0.0,0.0,0.0,-1.8,1.25,5099.1
378.0,0.0,0.0,0.0,-1.8,1.334,5099.1
189.0,2.0,1.0,2.0,-2.9,0.873,5076.2
243.0,0.0,0.0,0.0,1.4,4.964,5228.1
72.0,0.0,0.0,0.0,-1.8,1.266,5099.1
101.0,0.0,0.0,0.0,-3.4,0.719,5017.5
130.0,0.0,0.0,0.0,1.1,4.857,5191.0
16.0,0.0,0.0,0.0,1.4,4.963,5228.1
292.0,0.0,0.0,0.0,1.4,4.962,5228.1
270.0,0.0,0.0,0.0,1.1,4.859,5191.0
264.0,0.0,0.0,0.0,1.1,4.864,5191.0
59.0,0.0,0.0,0.0,-0.1,4.12,5195.8
213.0,0.0,0.0,0.0,1.4,4.965,5228.1
267.0,0.0,0.0,0.0,1.1,4.856,5191.0
278.0,0.0,0.0,0.0,1.4,4.967,5228.1
114.0,0.0,0.0,0.0,1.4,4.962,5228.1
69.0,0.0,0.0,0.0,-0.1,4.12,5195.8
67.0,0.0,0.0,0.0,1.4,4.964,5228.1
364.0,0.0,0.0,0.0,-1.8,1.334,5099.1
140.0,0.0,0.0,0.0,1.1,4.859,5191.0
162.0,0.0,0.0,0.0,-0.1,4.153,5195.8
255.0,0.0,0.0,0.0,1.4,4.966,5228.1
16.0,0.0,0.0,0.0,1.1,4.857,5191.0
26.0,0.0,0.0,0.0,1.1,4.864,5191.0
306.0,0.0,0.0,0.0,1.4,4.962,5228.1
263.0,0.0,0.0,0.0,1.4,4.96,5228.1
127.0,0.0,0.0,0.0,-0.1,4.191,5195.8
297.0,0.0,0.0,0.0,1.1,4.859,5191.0
135.0,0.0,0.0,0.0,1.4,4.968,5228.1
433.0,0.0,0.0,0.0,1.4,4.965,5228.1
452.0,14.0,1.0,2.0,-1.1,0.879,4963.6
351.0,0.0,0.0,0.0,1.4,4.967,5228.1
19.0,0.0,0.0,0.0,-1.8,1.334,5099.1
71.0,0.0,0.0,0.0,1.4,4.964,5228.1
112.0,0.0,1.0,1.0,-3.4,0.719,5017.5
314.0,0.0,0.0,0.0,1.1,4.857,5191.0
358.0,0.0,0.0,0.0,-1.8,1.291,5099.1
391.0,0.0,0.0,0.0,1.4,4.962,5228.1
749.0,0.0,0.0,0.0,1.1,4.859,5191.0
203.0,0.0,0.0,0.0,1.1,4.86,5191.0
14.0,0.0,0.0,0.0,1.4,4.959,5228.1
144.0,0.0,0.0,0.0,1.1,4.857,5191.0
66.0,0.0,0.0,0.0,1.4,4.968,5228.1
85.0,0.0,0.0,0.0,1.4,4.961,5228.1
67.0,0.0,0.0,0.0,1.1,4.855,5191.0
147.0,0.0,0.0,0.0,1.1,4.857,5191.0
174.0,0.0,0.0,0.0,1.4,4.962,5228.1
252.0,0.0,0.0,0.0,1.4,4.947,5228.1
115.0,0.0,0.0,0.0,1.1,4.857,5191.0
296.0,0.0,0.0,0.0,-1.8,1.291,5099.1
338.0,0.0,0.0,0.0,1.4,4.963,5228.1
135.0,0.0,0.0,0.0,1.1,4.857,5191.0
123.0,0.0,1.0,1.0,-2.9,1.26,5076.2
71.0,0.0,0.0,0.0,1.4,4.961,5228.1
80.0,0.0,0.0,0.0,1.4,4.961,5228.1
214.0,0.0,0.0,0.0,1.4,4.864,5228.1
355.0,0.0,0.0,0.0,-0.1,4.191,5195.8
147.0,0.0,0.0,0.0,1.4,4.962,5228.1
835.0,0.0,0.0,0.0,1.4,4.957,5228.1
576.0,0.0,1.0,1.0,-1.8,1.405,5099.1
88.0,0.0,0.0,0.0,-0.1,4.076,5195.8
52.0,0.0,0.0,0.0,1.1,4.857,5191.0
111.0,0.0,0.0,0.0,1.4,4.962,5228.1
471.0,0.0,0.0,0.0,1.1,4.857,5191.0
965.0,0.0,0.0,0.0,1.4,4.963,5228.1
126.0,0.0,0.0,0.0,-1.8,1.354,5099.1
214.0,0.0,0.0,0.0,1.4,4.96,5228.1
329.0,0.0,0.0,0.0,1.4,4.963,5228.1
340.0,0.0,0.0,0.0,-0.1,4.12,5195.8
124.0,0.0,0.0,0.0,1.1,4.859,5191.0
112.0,0.0,0.0,0.0,1.4,4.97,5228.1
299.0,0.0,0.0,0.0,1.4,4.864,5228.1
116.0,0.0,0.0,0.0,-0.1,4.076,5195.8
80.0,0.0,0.0,0.0,1.4,4.96,5228.1
330.0,0.0,0.0,0.0,1.4,4.958,5228.1
588.0,0.0,2.0,1.0,-1.7,0.899,4991.6
161.0,0.0,0.0,0.0,1.4,4.959,5228.1
174.0,0.0,0.0,0.0,1.4,4.864,5228.1
112.0,0.0,0.0,0.0,1.4,4.968,5228.1
278.0,0.0,0.0,0.0,-0.1,4.12,5195.8
141.0,0.0,0.0,0.0,-3.0,0.712,5023.5
240.0,0.0,1.0,1.0,-1.8,1.291,5099.1
372.0,0.0,0.0,0.0,1.4,4.97,5228.1
110.0,0.0,3.0,1.0,-1.1,0.883,4963.6
266.0,0.0,1.0,1.0,-0.1,4.153,5195.8
796.0,0.0,0.0,0.0,1.4,4.958,5228.1
165.0,0.0,0.0,0.0,1.1,4.858,5191.0
10.0,0.0,0.0,0.0,-1.8,1.281,5099.1
24.0,0.0,0.0,0.0,-1.8,1.25,5099.1
316.0,0.0,0.0,0.0,1.4,4.96,5228.1
192.0,0.0,0.0,0.0,1.4,4.963,5228.1
195.0,0.0,0.0,0.0,1.4,4.96,5228.1
118.0,0.0,0.0,0.0,1.4,4.962,5228.1
73.0,0.0,0.0,0.0,1.4,4.963,5228.1
80.0,0.0,0.0,0.0,1.4,4.964,5228.1
788.0,0.0,0.0,0.0,1.4,4.962,5228.1
34.0,0.0,0.0,0.0,1.4,4.959,5228.1
48.0,0.0,0.0,0.0,1.4,4.963,5228.1
272.0,0.0,0.0,0.0,-0.1,4.153,5195.8
166.0,0.0,0.0,0.0,1.1,4.858,5191.0
95.0,0.0,0.0,0.0,1.4,4.962,5228.1
834.0,0.0,0.0,0.0,-1.8,1.405,5099.1
238.0,0.0,1.0,1.0,-2.9,0.873,5076.2
68.0,0.0,1.0,1.0,-2.9,0.851,5076.2
105.0,0.0,0.0,0.0,-0.1,4.191,5195.8
194.0,0.0,0.0,0.0,1.1,4.858,5191.0
106.0,0.0,0.0,0.0,1.1,4.855,5191.0
160.0,0.0,0.0,0.0,-2.9,1.099,5076.2
73.0,0.0,0.0,0.0,1.1,4.855,5191.0
145.0,0.0,0.0,0.0,-1.8,1.453,5099.1
128.0,0.0,1.0,1.0,-1.8,1.299,5099.1
176.0,0.0,0.0,0.0,1.1,4.858,5191.0
99.0,0.0,0.0,0.0,-3.4,0.797,5017.5
165.0,0.0,0.0,0.0,1.4,4.961,5228.1
457.0,0.0,0.0,0.0,-0.1,4.12,5195.8
283.0,0.0,0.0,0.0,1.1,4.86,5191.0
251.0,0.0,0.0,0.0,-0.1,4.912,5195.8
41.0,0.0,0.0,0.0,1.4,4.968,5228.1
229.0,0.0,0.0,0.0,-1.8,1.531,5099.1
1407.0,0.0,0.0,0.0,-1.7,0.739,4991.6
525.0,0.0,0.0,0.0,1.4,4.961,5228.1
179.0,0.0,0.0,0.0,-1.8,1.291,5099.1
295.0,0.0,0.0,0.0,-1.8,1.498,5099.1
679.0,0.0,0.0,0.0,1.4,4.962,5228.1
165.0,0.0,0.0,0.0,1.4,4.967,5228.1
1028.0,0.0,0.0,0.0,1.4,4.963,5228.1
70.0,0.0,0.0,0.0,1.4,4.96,5228.1
1030.0,0.0,0.0,0.0,-1.8,1.405,5099.1
262.0,0.0,2.0,1.0,-1.8,0.654,5008.7
1017.0,0.0,0.0,0.0,-1.8,1.405,5099.1
75.0,0.0,1.0,1.0,-1.8,1.299,5099.1
267.0,0.0,1.0,1.0,-1.8,1.299,5099.1
161.0,0.0,0.0,0.0,1.4,4.864,5228.1
106.0,0.0,0.0,0.0,-1.8,1.687,5099.1
135.0,0.0,0.0,0.0,1.1,4.857,5191.0
125.0,0.0,0.0,0.0,1.4,4.962,5228.1
432.0,0.0,0.0,0.0,1.4,4.963,5228.1
563.0,0.0,0.0,0.0,1.1,4.858,5191.0
340.0,0.0,0.0,0.0,1.4,4.961,5228.1
253.0,0.0,0.0,0.0,-1.8,1.415,5099.1
85.0,0.0,0.0,0.0,1.4,4.963,5228.1
766.0,0.0,0.0,0.0,-0.1,4.076,5195.8
333.0,0.0,0.0,0.0,-2.9,1.268,5076.2
64.0,0.0,0.0,0.0,-2.9,0.849,5076.2
340.0,0.0,0.0,0.0,1.1,4.864,5191.0
173.0,0.0,0.0,0.0,-1.1,0.876,4963.6
160.0,0.0,0.0,0.0,1.4,4.958,5228.1
63.0,0.0,0.0,0.0,1.4,4.956,5228.1
78.0,0.0,0.0,0.0,1.4,4.968,5228.1
525.0,0.0,0.0,0.0,1.4,4.864,5228.1
77.0,0.0,0.0,0.0,1.4,4.962,5228.1
237.0,0.0,0.0,0.0,1.4,4.964,5228.1
235.0,0.0,0.0,0.0,1.4,4.966,5228.1
324.0,3.0,1.0,2.0,-2.9,1.268,5076.2
201.0,0.0,1.0,1.0,-1.8,1.281,5099.1
174.0,0.0,0.0,0.0,-0.1,4.021,5195.8
135.0,0.0,1.0,1.0,-1.8,0.645,5008.7
340.0,0.0,0.0,0.0,-0.1,4.076,5195.8
18.0,0.0,0.0,0.0,1.4,4.866,5228.1
200.0,0.0,0.0,0.0,1.4,4.961,5228.1
26.0,0.0,0.0,0.0,1.4,4.959,5228.1
92.0,0.0,2.0,1.0,-3.4,0.797,5017.5
438.0,0.0,0.0,0.0,1.1,4.859,5191.0
110.0,0.0,1.0,1.0,-0.1,4.153,5195.8
725.0,0.0,0.0,0.0,1.4,4.968,5228.1
274.0,0.0,0.0,0.0,1.1,4.856,5191.0
146.0,0.0,1.0,1.0,-1.8,1.291,5099.1
77.0,0.0,0.0,0.0,1.1,4.859,5191.0
145.0,0.0,1.0,1.0,-1.8,1.291,5099.1
113.0,0.0,1.0,1.0,-1.8,1.244,5099.1
335.0,0.0,0.0,0.0,-1.8,0.65,5008.7
283.0,0.0,0.0,0.0,1.4,4.864,5228.1
80.0,0.0,0.0,0.0,1.4,4.965,5228.1
50.0,0.0,0.0,0.0,-0.1,4.12,5195.8
671.0,0.0,0.0,0.0,-1.7,0.739,4991.6
124.0,0.0,0.0,0.0,1.1,4.86,5191.0
247.0,0.0,0.0,0.0,1.1,4.857,5191.0
562.0,0.0,0.0,0.0,-1.8,1.25,5099.1
385.0,0.0,0.0,0.0,1.1,4.857,5191.0
506.0,0.0,0.0,0.0,1.4,4.97,5228.1
224.0,0.0,0.0,0.0,1.4,4.967,5228.1
289.0,0.0,0.0,0.0,-1.8,1.334,5099.1
120.0,1.0,3.0,2.0,-1.1,0.883,4963.6
96.0,0.0,0.0,0.0,1.1,4.856,5191.0
479.0,0.0,0.0,0.0,1.1,4.856,5191.0
147.0,0.0,0.0,0.0,-0.1,4.076,5195.8
79.0,0.0,0.0,0.0,1.4,4.97,5228.1
201.0,0.0,0.0,0.0,1.1,4.857,5191.0
130.0,0.0,0.0,0.0,1.4,4.966,5228.1
217.0,0.0,0.0,0.0,1.4,4.967,5228.1
388.0,0.0,0.0,0.0,1.4,4.962,5228.1
15.0,0.0,0.0,0.0,1.4,4.968,5228.1
62.0,0.0,0.0,0.0,1.4,4.965,5228.1
54.0,0.0,0.0,0.0,1.4,4.96,5228.1
101.0,0.0,0.0,0.0,-1.8,1.313,5099.1
117.0,0.0,0.0,0.0,1.4,4.961,5228.1
189.0,0.0,0.0,0.0,1.4,4.962,5228.1
284.0,0.0,0.0,0.0,-1.8,1.266,5099.1
885.0,0.0,1.0,1.0,-1.8,1.405,5099.1
100.0,0.0,0.0,0.0,1.4,4.959,5228.1
356.0,0.0,0.0,0.0,-2.9,1.072,5076.2
132.0,0.0,0.0,0.0,-0.1,4.153,5195.8
5.0,0.0,0.0,0.0,-1.1,1.016,4963.6
23.0,0.0,0.0,0.0,1.4,4.961,5228.1
300.0,0.0,1.0,1.0,-0.1,4.12,5195.8
159.0,0.0,0.0,0.0,-1.8,1.344,5099.1
158.0,0.0,1.0,1.0,-1.8,1.259,5099.1
