age,job,marital,education,default,housing,loan,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
30,1,0,1,0,0,0,0,192,4,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
27,1,0,1,0,1,0,1,172,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1
33,0,0,3,1,1,0,0,145,1,0,1,1,-1.8,92.893,-46.2,1.344,5099.1
32,9,3,6,0,0,0,1,36,7,0,0,0,1.4,94.465,-41.8,4.961,5228.1
36,3,0,2,1,0,0,1,183,5,0,0,0,1.4,94.465,-41.8,4.865,5228.1
30,2,1,6,0,1,0,3,39,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1
41,6,0,1,0,0,0,0,264,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
46,3,0,3,1,1,0,8,188,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
56,3,2,3,0,1,0,5,1265,3,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
36,2,0,6,0,0,0,1,334,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
32,2,0,6,0,1,0,3,79,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
35,4,0,4,0,1,0,0,456,3,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
41,1,0,2,1,1,0,0,378,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
50,3,1,3,1,0,0,0,165,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
55,6,0,6,0,1,0,5,283,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5
36,4,1,4,0,1,0,0,59,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
32,3,0,3,0,1,0,0,102,2,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
31,2,1,6,0,1,0,3,194,2,0,0,0,1.4,93.444,-36.1,4.967,5228.1
32,6,0,6,0,0,0,5,107,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5
52,2,0,6,0,1,1,2,942,1,0,0,0,-1.7,94.215,-40.3,0.884,4991.6
35,2,1,1,0,1,1,2,652,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
38,2,0,1,0,2,2,0,23,16,0,0,0,1.1,93.994,-36.4,4.858,5191.0
32,2,0,6,0,1,1,1,384,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
59,2,0,6,0,1,0,7,133,7,0,0,0,-1.8,93.369,-34.8,0.644,5008.7
33,1,0,1,0,0,0,2,90,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1
85,5,0,0,1,1,0,8,129,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
33,2,2,6,0,1,0,3,73,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1
50,2,0,3,0,0,0,3,215,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
40,4,1,1,0,0,0,3,85,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
42,4,1,1,0,1,0,1,457,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
73,5,0,0,0,1,0,2,305,1,0,0,0,-1.7,94.215,-40.3,0.835,4991.6
22,3,1,2,1,2,2,0,270,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
32,2,0,1,0,1,0,0,155,2,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
33,4,1,3,0,0,0,9,105,2,0,0,0,-3.4,92.379,-29.8,0.741,5017.5
54,3,0,0,0,0,0,2,54,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
41,3,0,0,1,1,0,2,742,1,0,0,0,1.4,93.918,-42.7,4.959,5228.1
53,3,0,3,0,0,1,1,578,2,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
37,2,0,1,0,1,0,0,584,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
28,2,1,5,0,0,0,1,643,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
47,2,0,6,0,1,0,5,58,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
59,10,0,5,0,0,0,1,242,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1
30,11,1,4,0,1,0,9,1616,4,24,1,2,-1.1,94.199,-37.5,0.879,4963.6
46,4,2,4,0,1,0,2,513,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
51,3,0,0,0,1,0,3,197,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
53,2,2,6,0,1,0,5,551,1,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
47,2,0,6,0,0,1,3,94,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
31,2,0,1,0,1,1,1,118,4,0,0,0,1.4,94.465,-41.8,4.967,5228.1
35,2,1,1,0,1,0,8,352,1,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
30,3,1,2,0,0,0,0,92,4,0,1,1,-1.8,92.893,-46.2,1.25,5099.1
42,9,2,1,0,0,0,0,57,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
39,3,0,2,0,1,0,5,391,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
29,2,1,6,0,1,0,2,543,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1
27,2,0,4,0,1,0,0,267,1,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
45,4,2,4,0,0,0,0,87,7,0,0,0,1.1,93.994,-36.4,4.86,5191.0
31,3,0,2,0,1,0,0,253,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
30,1,0,1,1,0,0,0,80,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
54,4,2,4,0,1,1,2,797,14,0,0,0,1.4,93.918,-42.7,4.961,5228.1
30,6,1,6,0,0,0,0,223,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1
48,3,0,2,1,1,0,0,282,4,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
54,0,2,0,1,0,0,0,762,2,0,0,0,1.1,93.994,-36.4,4.859,5191.0
56,4,0,4,0,0,0,5,51,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
36,2,2,1,0,1,0,0,19,2,0,0,0,-1.8,92.893,-46.2,1.344,5099.1
48,3,0,4,0,1,1,0,231,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
21,4,1,4,0,0,0,1,54,4,0,0,0,1.4,94.465,-41.8,4.959,5228.1
40,4,2,6,0,1,0,1,113,2,0,0,0,1.4,94.465,-41.8,4.865,5228.1
46,2,0,6,0,1,0,0,158,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
58,5,0,4,1,0,0,3,244,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1
41,4,0,6,0,1,1,3,124,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
37,2,0,4,0,0,0,5,73,4,0,1,1,-0.1,93.2,-42.0,4.021,5195.8
52,3,1,5,1,0,0,0,80,3,0,0,0,1.1,93.994,-36.4,4.864,5191.0
55,2,0,5,0,1,0,8,110,2,0,0,0,-1.8,93.075,-47.1,1.365,5099.1
33,10,0,1,0,0,0,5,143,2,0,1,1,-0.1,93.2,-42.0,4.153,5195.8
38,2,0,6,0,1,0,8,108,2,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
35,3,2,3,0,1,0,0,523,1,0,1,1,-1.8,92.893,-46.2,1.344,5099.1
29,2,1,6,0,1,1,3,493,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
46,3,0,0,1,1,1,5,60,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
40,1,1,1,1,0,0,5,8,3,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
28,2,0,1,0,0,0,1,113,3,0,0,0,1.4,94.465,-41.8,4.967,5228.1
36,3,1,2,1,1,0,2,1877,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
44,1,0,1,0,1,1,0,391,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
50,2,0,6,0,0,0,5,206,1,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
40,0,1,6,0,0,1,0,502,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
34,1,2,4,1,1,0,0,158,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
32,4,0,4,0,1,0,3,192,6,0,0,0,1.4,93.444,-36.1,4.962,5228.1
36,2,1,6,0,1,0,3,107,3,0,0,0,1.4,93.444,-36.1,4.962,5228.1
32,2,0,1,0,1,1,3,711,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
32,4,1,4,0,0,0,3,313,2,0,1,1,-2.9,92.201,-31.4,0.879,5076.2
40,2,1,6,0,0,0,8,140,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
35,2,1,6,0,1,1,8,58,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1
39,4,1,1,1,1,0,3,124,6,0,0,0,1.4,93.444,-36.1,4.965,5228.1
34,2,2,6,0,1,0,8,649,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
31,2,0,6,0,1,0,0,954,2,7,1,2,-1.8,92.893,-46.2,1.281,5099.1
37,2,1,1,0,1,0,2,291,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
53,2,0,1,0,1,0,2,99,6,0,0,0,-1.7,94.215,-40.3,0.899,4991.6
43,1,0,1,0,1,1,5,170,2,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
32,10,0,2,0,1,1,5,56,2,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
32,4,1,4,0,0,0,2,566,3,0,0,0,1.4,93.918,-42.7,4.959,5228.1
37,8,1,6,0,0,0,0,263,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
42,0,2,0,0,1,0,8,271,1,0,1,1,-1.8,93.749,-34.6,0.642,5008.7
43,2,0,6,0,0,0,1,1023,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1
39,2,0,4,0,1,1,0,72,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
40,4,0,4,0,1,0,0,253,8,0,0,0,1.1,93.994,-36.4,4.856,5191.0
43,2,0,6,0,1,0,3,531,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1
39,2,0,6,0,1,0,1,36,3,0,0,0,1.4,94.465,-41.8,4.958,5228.1
41,2,1,6,0,1,0,8,279,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
57,5,0,6,0,1,0,8,374,1,12,1,2,-1.8,93.075,-47.1,1.365,5099.1
33,2,1,6,0,1,0,5,182,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
32,2,1,4,0,0,0,0,290,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
35,3,1,5,0,1,0,2,15,11,0,0,0,1.4,93.918,-42.7,4.96,5228.1
40,1,0,1,0,1,0,5,66,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
36,7,1,4,0,1,1,3,69,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
59,5,0,6,0,0,0,8,1073,1,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
33,2,0,6,0,0,0,2,1018,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
32,2,1,6,0,0,1,1,174,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
30,4,1,4,0,1,0,2,154,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
59,0,0,2,0,1,0,0,329,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
45,2,0,6,0,0,0,9,587,1,0,0,0,-3.4,92.379,-29.8,0.797,5017.5
43,4,0,4,0,1,0,5,89,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
43,2,0,1,0,0,0,2,327,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
35,2,2,6,0,0,0,1,51,8,0,0,0,1.4,94.465,-41.8,4.958,5228.1
56,3,0,0,0,0,0,8,153,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
40,6,0,6,0,0,0,0,245,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
52,7,0,5,0,0,0,0,472,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
33,2,0,6,0,0,0,9,208,2,0,0,0,-1.1,94.199,-37.5,0.879,4963.6
50,3,0,0,1,1,0,0,152,5,0,0,0,1.1,93.994,-36.4,4.857,5191.0
53,6,2,6,0,0,0,9,404,2,3,2,2,-1.1,94.199,-37.5,0.877,4963.6
48,3,0,3,0,1,0,0,529,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
50,2,2,1,0,0,0,1,519,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1
72,5,2,0,0,0,0,3,152,1,0,0,0,-2.9,92.201,-31.4,0.861,5076.2
39,3,1,3,0,1,0,0,85,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
59,5,2,6,1,1,0,2,466,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
48,4,0,1,1,1,0,3,241,4,0,0,0,1.4,93.444,-36.1,4.963,5228.1
38,3,0,1,0,1,0,2,125,1,0,0,0,1.4,93.918,-42.7,4.966,5228.1
31,4,0,4,0,1,0,3,125,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
53,2,1,1,0,1,1,8,75,3,0,0,0,-1.8,93.075,-47.1,1.372,5099.1
52,10,0,6,1,1,0,2,167,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1
39,6,2,6,1,1,0,0,378,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
58,6,0,0,0,1,1,0,184,1,0,1,1,-1.8,92.893,-46.2,1.281,5099.1
39,6,0,6,0,0,0,3,31,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
36,2,1,6,0,0,0,2,67,6,0,0,0,1.4,93.918,-42.7,4.968,5228.1
55,5,2,3,0,0,0,5,178,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
33,2,1,1,0,0,0,4,87,1,0,0,0,-3.4,92.431,-26.9,0.731,5017.5
44,3,0,2,0,0,0,8,239,1,0,2,1,-1.8,93.075,-47.1,1.405,5099.1
31,2,1,4,0,0,0,2,173,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
37,4,0,1,1,1,0,1,115,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1
31,6,1,6,0,1,1,0,146,3,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
55,5,0,1,0,0,0,0,924,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
40,7,0,4,0,1,0,0,609,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
32,10,0,0,0,1,0,1,183,2,0,1,1,-2.9,92.963,-40.8,1.286,5076.2
59,4,0,0,1,1,1,2,709,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
33,4,2,1,0,0,0,3,174,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
68,5,2,1,0,1,1,2,340,1,3,1,2,-1.7,94.215,-40.3,0.896,4991.6
48,2,0,6,1,1,0,3,1208,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1
52,8,1,4,0,0,1,5,139,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
42,6,1,6,0,0,0,4,1106,2,0,0,0,-3.4,92.431,-26.9,0.743,5017.5
26,4,1,4,0,0,0,0,14,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
29,4,1,6,0,1,1,0,215,2,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
33,4,0,4,0,1,0,3,276,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
56,5,0,1,0,0,0,0,317,1,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
41,2,0,6,0,0,0,0,352,5,0,0,0,1.1,93.994,-36.4,4.856,5191.0
37,2,1,1,0,1,0,5,103,2,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
37,1,0,1,0,1,1,4,608,2,13,2,1,-1.1,94.601,-49.5,1.029,4963.6
35,2,0,6,0,1,0,0,180,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,2,0,1,0,0,1,0,349,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
29,3,2,1,0,0,0,0,760,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
88,5,2,0,0,1,0,7,48,1,0,0,0,-1.8,92.843,-50.0,1.663,5099.1
36,3,0,1,0,1,0,2,77,11,0,0,0,1.4,93.918,-42.7,4.963,5228.1
31,1,1,1,0,1,0,5,45,1,0,1,1,-0.1,93.2,-42.0,4.076,5195.8
32,2,1,6,0,1,0,8,386,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
38,1,0,1,1,0,0,1,419,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1
26,2,1,3,1,1,1,0,161,2,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
57,9,0,0,0,1,0,2,183,3,0,0,0,-1.7,94.215,-40.3,0.802,4991.6
35,4,0,1,0,1,0,3,603,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
49,8,0,3,1,1,0,2,82,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
42,6,0,6,0,0,0,4,83,1,3,1,2,-3.4,92.431,-26.9,0.728,5017.5
56,7,2,0,0,0,1,4,363,2,4,3,2,-1.1,94.601,-49.5,0.972,4963.6
50,1,0,3,0,1,1,0,369,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
46,4,0,3,0,1,0,5,226,1,0,1,1,-0.1,93.2,-42.0,4.153,5195.8
29,2,1,6,0,0,1,0,166,9,0,0,0,1.1,93.994,-36.4,4.857,5191.0
52,6,2,6,0,1,1,1,73,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1
52,1,0,1,1,2,2,0,854,2,0,0,0,1.1,93.994,-36.4,4.864,5191.0
35,2,0,6,0,1,0,3,344,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
28,2,1,1,0,0,0,2,720,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1
21,2,1,1,0,1,0,2,111,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
52,3,0,3,1,0,0,2,128,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1
33,2,1,1,1,1,0,0,68,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
32,3,0,2,0,0,1,0,36,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
31,1,1,1,0,0,0,2,61,4,0,0,0,1.4,93.918,-42.7,4.968,5228.1
54,4,0,4,0,0,1,2,268,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
41,6,2,2,0,1,0,5,167,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
43,2,0,6,0,1,0,1,91,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
33,7,0,6,0,1,0,1,579,3,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
46,2,1,1,0,1,1,0,65,2,0,0,0,-1.8,92.893,-46.2,1.264,5099.1
31,2,1,6,0,1,1,0,138,4,0,1,1,-1.8,92.893,-46.2,1.25,5099.1
28,3,1,6,0,0,0,0,585,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1
57,5,1,5,1,0,0,2,117,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1
53,1,0,1,0,1,0,8,62,4,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
29,3,0,3,0,0,0,0,851,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
54,6,0,6,0,1,1,2,44,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
33,1,0,4,0,0,0,0,76,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
47,2,0,6,1,1,0,2,231,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1
41,6,0,5,1,0,0,0,448,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
37,2,0,6,0,1,0,0,245,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,3,0,0,0,0,0,0,284,3,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
53,2,2,3,0,0,1,0,164,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1
26,6,1,6,0,1,0,2,154,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
30,2,1,1,0,1,1,0,101,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
48,3,0,0,1,0,0,0,78,1,0,1,1,-1.8,92.893,-46.2,1.334,5099.1
57,2,0,1,0,0,0,3,958,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1
52,2,0,5,0,0,0,3,331,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
56,2,0,6,0,1,1,5,147,2,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
51,10,2,6,0,0,0,0,227,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
20,3,1,1,0,1,0,0,159,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
57,2,0,6,0,1,0,2,564,2,0,0,0,1.4,93.918,-42.7,4.96,5228.1
37,8,0,3,0,1,1,2,171,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
40,3,0,0,1,1,0,2,347,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
32,3,1,1,0,1,0,0,124,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,7,2,0,0,1,0,1,801,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
40,3,0,3,1,1,0,0,113,3,0,0,0,1.1,93.994,-36.4,4.856,5191.0
39,2,0,1,1,0,0,0,357,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,4,0,1,0,0,1,4,288,3,0,0,0,-3.4,92.431,-26.9,0.722,5017.5
32,4,1,4,0,0,1,0,423,2,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
20,11,1,1,0,1,0,2,100,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
31,4,0,4,0,0,0,3,63,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1
31,4,0,4,0,0,0,3,112,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
36,2,0,1,1,0,0,3,324,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1
41,2,0,1,0,1,0,1,82,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1
28,1,1,6,0,0,0,1,215,1,0,0,0,-1.7,94.055,-39.8,0.72,4991.6
58,6,1,6,0,0,0,0,90,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
52,2,2,6,0,1,0,5,89,1,3,2,2,-3.4,92.649,-30.1,0.715,5017.5
34,4,0,4,0,0,0,0,278,2,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
32,3,0,2,0,1,0,0,245,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
50,4,2,3,0,1,0,8,91,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
50,10,0,0,1,1,0,2,175,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1
25,2,0,6,0,1,0,0,251,4,0,0,0,1.1,93.994,-36.4,4.86,5191.0
28,2,1,1,0,1,0,2,123,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
43,1,0,1,0,0,0,1,16,7,0,0,0,1.4,94.465,-41.8,4.959,5228.1
54,3,0,3,1,0,0,3,112,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1
32,6,0,1,0,1,1,1,119,2,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
32,3,0,3,0,1,0,0,413,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
35,2,0,1,0,1,0,4,194,1,2,1,2,-3.4,92.431,-26.9,0.754,5017.5
35,0,0,6,1,0,1,3,189,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
33,2,0,6,0,1,0,5,51,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
35,2,0,1,0,0,0,0,172,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
35,4,0,5,1,0,0,0,1224,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
25,11,1,5,1,1,0,3,50,1,0,0,0,-2.9,92.201,-31.4,0.825,5076.2
56,6,0,5,0,0,0,0,70,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
30,2,0,6,0,0,0,2,483,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
33,4,2,4,0,1,0,0,44,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
26,2,1,1,0,0,0,2,924,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1
28,11,1,1,1,1,0,1,131,2,0,0,0,1.4,94.465,-41.8,4.96,5228.1
33,4,0,4,0,1,0,1,201,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
64,5,0,6,0,0,0,7,158,1,3,2,2,-1.8,93.369,-34.8,0.653,5008.7
30,3,0,3,0,0,1,0,114,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
43,3,2,3,0,2,2,5,73,3,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
35,4,0,6,0,1,1,0,231,2,0,0,0,-1.8,92.893,-46.2,1.259,5099.1
33,2,1,6,0,1,0,0,319,5,0,0,0,1.1,93.994,-36.4,4.857,5191.0
20,11,1,1,0,1,0,0,297,1,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
23,11,1,1,0,1,0,0,143,2,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
40,0,2,1,0,0,0,0,188,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
54,4,2,4,1,1,0,3,343,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1
56,7,0,3,0,1,1,5,322,2,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
54,2,0,1,0,0,0,3,28,10,0,0,0,1.4,93.444,-36.1,4.964,5228.1
50,4,0,6,0,0,0,5,302,2,0,1,1,-0.1,93.2,-42.0,4.021,5195.8
34,1,0,1,0,0,0,1,51,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1
28,1,0,1,0,0,1,0,343,1,0,1,1,-1.8,92.893,-46.2,1.313,5099.1
44,2,0,0,1,0,0,0,49,2,0,0,0,1.1,93.994,-36.4,4.858,5191.0
42,3,2,3,0,1,0,5,191,2,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
42,1,0,5,0,1,0,1,53,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
32,4,1,6,0,0,0,8,721,4,0,0,0,-1.8,93.075,-47.1,1.453,5099.1
26,3,1,3,0,1,0,0,200,2,0,1,1,-1.8,92.893,-46.2,1.281,5099.1
44,3,0,3,0,0,0,2,214,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
58,2,0,1,0,0,0,3,569,13,0,0,0,1.4,93.444,-36.1,4.964,5228.1
42,6,0,6,0,1,1,4,298,1,0,0,0,-3.4,92.431,-26.9,0.731,5017.5
39,3,0,2,1,1,0,1,414,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1
65,2,0,6,0,1,0,0,407,3,0,1,1,-1.8,93.876,-40.0,0.684,5008.7
52,8,0,0,1,1,0,0,323,7,0,0,0,1.1,93.994,-36.4,4.859,5191.0
33,1,0,1,0,0,0,3,738,1,0,0,0,-2.9,92.201,-31.4,0.873,5076.2
45,1,0,2,0,1,1,1,138,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
49,10,0,6,0,0,0,0,140,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
37,3,0,3,1,2,2,0,170,3,0,1,1,-1.8,92.893,-46.2,1.299,5099.1
48,6,0,1,0,0,0,2,154,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
54,3,0,3,0,1,0,3,956,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
34,4,1,6,0,0,0,0,197,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
49,9,0,2,0,0,0,1,152,9,0,0,0,1.4,94.465,-41.8,4.962,5228.1
71,5,0,0,0,0,0,4,353,1,0,0,0,-3.4,92.431,-26.9,0.728,5017.5
35,1,0,1,0,1,0,3,126,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
