duration,poutcome,emp.var.rate,euribor3m,nr.employed,y_n
181.0,0.0,1.1,4.857,5191.0,0
222.0,0.0,1.4,4.963,5228.1,0
330.0,0.0,-0.1,4.191,5195.8,0
273.0,0.0,1.4,4.865,5228.1,0
99.0,0.0,1.1,4.857,5191.0,0
212.0,0.0,1.1,4.857,5191.0,0
73.0,0.0,-0.1,4.191,5195.8,0
406.0,0.0,-1.8,1.281,5099.1,0
99.0,0.0,1.1,4.864,5191.0,0
223.0,0.0,-0.1,4.12,5195.8,0
18.0,0.0,1.4,4.968,5228.1,0
2219.0,1.0,-2.9,1.26,5076.2,0
81.0,1.0,-1.8,1.313,5099.1,0
106.0,0.0,1.1,4.857,5191.0,0
260.0,0.0,1.4,4.962,5228.1,0
116.0,0.0,-1.8,1.27,5099.1,1
486.0,0.0,-0.1,4.076,5195.8,0
396.0,0.0,1.4,4.967,5228.1,0
645.0,0.0,1.4,4.964,5228.1,1
154.0,0.0,-1.8,1.344,5099.1,0
160.0,0.0,1.1,4.86,5191.0,0
186.0,0.0,1.1,4.857,5191.0,0
343.0,0.0,1.4,4.965,5228.1,0
159.0,0.0,1.4,4.965,5228.1,0
151.0,0.0,-1.8,1.291,5099.1,0
66.0,0.0,1.1,4.86,5191.0,0
327.0,0.0,-1.8,1.327,5099.1,0
58.0,0.0,1.4,4.967,5228.1,0
742.0,0.0,1.4,4.963,5228.1,0
257.0,0.0,1.1,4.857,5191.0,0
958.0,0.0,1.4,4.962,5228.1,0
259.0,0.0,1.4,4.963,5228.1,0
641.0,0.0,1.1,4.858,5191.0,0
416.0,0.0,1.4,4.963,5228.1,1
193.0,0.0,-0.1,4.12,5195.8,0
55.0,0.0,1.4,4.957,5228.1,0
170.0,0.0,-1.8,1.479,5099.1,0
98.0,0.0,1.4,4.96,5228.1,0
392.0,0.0,1.4,4.962,5228.1,0
303.0,0.0,1.4,4.864,5228.1,0
291.0,1.0,-1.8,1.313,5099.1,0
96.0,0.0,1.4,4.961,5228.1,0
59.0,0.0,1.4,4.961,5228.1,0
104.0,0.0,-1.8,1.313,5099.1,0
388.0,0.0,-1.8,1.344,5099.1,0
297.0,0.0,-1.7,0.754,4991.6,1
78.0,0.0,1.4,4.962,5228.1,0
246.0,0.0,1.1,4.857,5191.0,0
166.0,0.0,1.1,4.857,5191.0,0
256.0,0.0,1.4,4.866,5228.1,0
240.0,2.0,-1.1,1.05,4963.6,0
111.0,0.0,1.1,4.858,5191.0,0
366.0,0.0,1.4,4.962,5228.1,0
75.0,0.0,1.4,4.968,5228.1,0
93.0,0.0,1.4,4.964,5228.1,0
88.0,0.0,1.4,4.962,5228.1,0
263.0,2.0,-1.8,0.683,5008.7,1
342.0,0.0,1.1,4.855,5191.0,0
353.0,0.0,-0.1,4.153,5195.8,0
297.0,0.0,1.1,4.856,5191.0,0
385.0,0.0,1.4,4.966,5228.1,0
12.0,0.0,1.1,4.855,5191.0,0
398.0,0.0,1.4,4.963,5228.1,0
79.0,0.0,1.4,4.964,5228.1,0
140.0,0.0,1.1,4.859,5191.0,0
46.0,0.0,-1.8,1.299,5099.1,0
136.0,1.0,-0.1,4.021,5195.8,0
95.0,0.0,1.4,4.959,5228.1,0
205.0,0.0,1.4,4.864,5228.1,0
96.0,0.0,1.1,4.857,5191.0,0
100.0,0.0,1.1,4.855,5191.0,0
599.0,0.0,1.1,4.86,5191.0,0
100.0,0.0,1.1,4.857,5191.0,0
261.0,0.0,1.1,4.856,5191.0,0
238.0,0.0,1.4,4.962,5228.1,0
256.0,0.0,1.4,4.963,5228.1,0
367.0,0.0,1.4,4.962,5228.1,0
123.0,0.0,1.1,4.857,5191.0,0
220.0,0.0,-2.9,0.861,5076.2,1
74.0,0.0,1.1,4.855,5191.0,0
62.0,1.0,-3.0,0.707,5023.5,0
57.0,0.0,-1.8,1.405,5099.1,0
733.0,0.0,-0.1,4.076,5195.8,0
1148.0,0.0,-1.7,0.87,4991.6,1
192.0,0.0,-1.8,1.266,5099.1,0
172.0,0.0,1.4,4.959,5228.1,0
145.0,1.0,-1.8,1.344,5099.1,0
36.0,0.0,1.4,4.961,5228.1,0
183.0,0.0,1.4,4.865,5228.1,0
39.0,0.0,1.4,4.97,5228.1,0
264.0,0.0,1.1,4.857,5191.0,0
188.0,0.0,-1.8,1.405,5099.1,0
1265.0,0.0,-0.1,4.12,5195.8,1
334.0,0.0,-2.9,1.26,5076.2,0
79.0,0.0,1.4,4.966,5228.1,0
456.0,0.0,-1.8,1.334,5099.1,0
378.0,0.0,-1.8,1.327,5099.1,0
165.0,0.0,1.1,4.859,5191.0,0
283.0,0.0,-3.4,0.716,5017.5,0
59.0,0.0,-1.8,1.299,5099.1,0
102.0,0.0,-1.8,1.299,5099.1,0
194.0,0.0,1.4,4.967,5228.1,0
107.0,0.0,-3.4,0.716,5017.5,0
942.0,0.0,-1.7,0.884,4991.6,1
652.0,0.0,1.4,4.957,5228.1,1
23.0,0.0,1.1,4.858,5191.0,0
384.0,0.0,-2.9,1.262,5076.2,1
133.0,0.0,-1.8,0.644,5008.7,0
90.0,0.0,1.4,4.963,5228.1,0
129.0,0.0,-1.8,1.405,5099.1,1
73.0,0.0,1.4,4.97,5228.1,0
215.0,0.0,1.4,4.963,5228.1,0
85.0,0.0,1.4,4.964,5228.1,0
457.0,0.0,1.4,4.864,5228.1,0
305.0,0.0,-1.7,0.835,4991.6,1
270.0,0.0,1.1,4.856,5191.0,0
155.0,0.0,-1.8,1.299,5099.1,0
105.0,0.0,-3.4,0.741,5017.5,0
54.0,0.0,1.4,4.962,5228.1,0
742.0,0.0,1.4,4.959,5228.1,0
578.0,0.0,-2.9,1.26,5076.2,1
584.0,0.0,1.1,4.855,5191.0,0
643.0,0.0,1.4,4.959,5228.1,0
58.0,0.0,-0.1,4.191,5195.8,0
242.0,0.0,1.4,4.864,5228.1,0
1616.0,2.0,-1.1,0.879,4963.6,0
513.0,0.0,1.4,4.961,5228.1,0
197.0,0.0,1.4,4.965,5228.1,0
551.0,0.0,-0.1,4.021,5195.8,0
94.0,0.0,1.4,4.963,5228.1,0
118.0,0.0,1.4,4.967,5228.1,0
352.0,0.0,-1.8,1.41,5099.1,0
92.0,1.0,-1.8,1.25,5099.1,0
57.0,0.0,1.1,4.86,5191.0,0
391.0,0.0,-0.1,4.076,5195.8,0
543.0,0.0,1.4,4.968,5228.1,0
267.0,1.0,-1.8,1.266,5099.1,0
87.0,0.0,1.1,4.86,5191.0,0
253.0,0.0,1.1,4.856,5191.0,0
80.0,0.0,1.1,4.855,5191.0,0
797.0,0.0,1.4,4.961,5228.1,0
223.0,0.0,-1.8,1.344,5099.1,0
282.0,0.0,-1.8,1.334,5099.1,0
762.0,0.0,1.1,4.859,5191.0,0
51.0,0.0,-0.1,4.076,5195.8,0
19.0,0.0,-1.8,1.344,5099.1,0
231.0,0.0,1.1,4.857,5191.0,0
54.0,0.0,1.4,4.959,5228.1,0
113.0,0.0,1.4,4.865,5228.1,0
158.0,0.0,1.1,4.857,5191.0,0
244.0,0.0,1.4,4.97,5228.1,0
124.0,0.0,1.4,4.968,5228.1,0
73.0,1.0,-0.1,4.021,5195.8,0
80.0,0.0,1.1,4.864,5191.0,0
110.0,0.0,-1.8,1.365,5099.1,0
143.0,1.0,-0.1,4.153,5195.8,0
108.0,0.0,-1.8,1.423,5099.1,0
523.0,1.0,-1.8,1.344,5099.1,0
493.0,0.0,1.4,4.963,5228.1,0
60.0,0.0,-0.1,4.076,5195.8,0
8.0,0.0,-0.1,4.021,5195.8,0
113.0,0.0,1.4,4.967,5228.1,0
1877.0,0.0,1.4,4.96,5228.1,1
391.0,0.0,1.1,4.857,5191.0,0
206.0,0.0,-0.1,4.021,5195.8,0
502.0,0.0,1.1,4.858,5191.0,0
158.0,0.0,1.1,4.86,5191.0,0
192.0,0.0,1.4,4.962,5228.1,0
107.0,0.0,1.4,4.962,5228.1,0
711.0,0.0,1.4,4.966,5228.1,0
313.0,1.0,-2.9,0.879,5076.2,1
140.0,1.0,-1.8,1.405,5099.1,0
58.0,1.0,-1.8,1.365,5099.1,0
124.0,0.0,1.4,4.965,5228.1,0
649.0,0.0,-1.8,1.405,5099.1,0
954.0,2.0,-1.8,1.281,5099.1,1
291.0,0.0,1.4,4.96,5228.1,0
99.0,0.0,-1.7,0.899,4991.6,0
170.0,0.0,-0.1,4.191,5195.8,0
56.0,0.0,-0.1,4.12,5195.8,0
566.0,0.0,1.4,4.959,5228.1,0
263.0,0.0,-1.8,1.313,5099.1,0
271.0,1.0,-1.8,0.642,5008.7,0
1023.0,0.0,1.4,4.959,5228.1,1
72.0,0.0,1.1,4.857,5191.0,0
253.0,0.0,1.1,4.856,5191.0,0
531.0,0.0,1.4,4.968,5228.1,1
36.0,0.0,1.4,4.958,5228.1,0
279.0,0.0,-1.8,1.405,5099.1,0
374.0,2.0,-1.8,1.365,5099.1,0
182.0,0.0,-0.1,4.076,5195.8,0
290.0,0.0,-1.8,1.327,5099.1,0
15.0,0.0,1.4,4.96,5228.1,0
66.0,0.0,-0.1,4.153,5195.8,0
69.0,0.0,1.4,4.963,5228.1,0
1073.0,0.0,-1.8,1.423,5099.1,1
1018.0,0.0,1.4,4.958,5228.1,0
174.0,0.0,1.4,4.864,5228.1,0
154.0,0.0,1.4,4.962,5228.1,0
329.0,0.0,1.1,4.856,5191.0,0
587.0,0.0,-3.4,0.797,5017.5,1
89.0,0.0,-0.1,4.153,5195.8,0
327.0,0.0,1.4,4.961,5228.1,0
51.0,0.0,1.4,4.958,5228.1,0
153.0,0.0,-1.8,1.405,5099.1,0
245.0,0.0,-1.8,1.327,5099.1,0
472.0,0.0,1.1,4.857,5191.0,0
208.0,0.0,-1.1,0.879,4963.6,1
152.0,0.0,1.1,4.857,5191.0,0
404.0,2.0,-1.1,0.877,4963.6,1
529.0,0.0,1.1,4.857,5191.0,0
519.0,0.0,1.4,4.959,5228.1,0
152.0,0.0,-2.9,0.861,5076.2,0
85.0,0.0,-1.8,1.299,5099.1,0
466.0,0.0,1.4,4.961,5228.1,0
241.0,0.0,1.4,4.963,5228.1,0
125.0,0.0,1.4,4.966,5228.1,0
125.0,0.0,1.4,4.964,5228.1,0
75.0,0.0,-1.8,1.372,5099.1,0
167.0,0.0,1.4,4.961,5228.1,0
378.0,0.0,1.1,4.857,5191.0,0
184.0,1.0,-1.8,1.281,5099.1,0
31.0,0.0,1.4,4.966,5228.1,0
67.0,0.0,1.4,4.968,5228.1,0
178.0,0.0,-0.1,4.076,5195.8,0
87.0,0.0,-3.4,0.731,5017.5,0
239.0,1.0,-1.8,1.405,5099.1,0
173.0,0.0,1.4,4.962,5228.1,0
115.0,0.0,1.4,4.961,5228.1,0
146.0,0.0,-1.8,1.266,5099.1,0
924.0,0.0,1.1,4.857,5191.0,1
609.0,0.0,-1.8,1.327,5099.1,0
183.0,1.0,-2.9,1.286,5076.2,1
709.0,0.0,1.4,4.962,5228.1,1
174.0,0.0,1.4,4.966,5228.1,0
340.0,2.0,-1.7,0.896,4991.6,1
1208.0,0.0,1.4,4.968,5228.1,1
139.0,0.0,-0.1,4.076,5195.8,0
1106.0,0.0,-3.4,0.743,5017.5,1
14.0,0.0,1.1,4.86,5191.0,0
215.0,0.0,-1.8,1.25,5099.1,0
276.0,0.0,1.4,4.963,5228.1,0
317.0,0.0,-1.8,1.244,5099.1,0
352.0,0.0,1.1,4.856,5191.0,0
103.0,0.0,-0.1,4.021,5195.8,0
608.0,1.0,-1.1,1.029,4963.6,1
180.0,0.0,1.1,4.857,5191.0,0
349.0,0.0,1.1,4.86,5191.0,0
760.0,0.0,-1.8,1.25,5099.1,1
48.0,0.0,-1.8,1.663,5099.1,0
77.0,0.0,1.4,4.963,5228.1,0
45.0,1.0,-0.1,4.076,5195.8,0
386.0,0.0,-1.8,1.41,5099.1,0
419.0,0.0,1.4,4.866,5228.1,0
161.0,0.0,-1.8,1.327,5099.1,0
183.0,0.0,-1.7,0.802,4991.6,0
603.0,0.0,1.4,4.966,5228.1,0
82.0,0.0,1.4,4.958,5228.1,0
83.0,2.0,-3.4,0.728,5017.5,1
363.0,2.0,-1.1,0.972,4963.6,1
369.0,0.0,1.1,4.857,5191.0,0
226.0,1.0,-0.1,4.153,5195.8,0
166.0,0.0,1.1,4.857,5191.0,0
73.0,0.0,1.4,4.866,5228.1,0
854.0,0.0,1.1,4.864,5191.0,1
344.0,0.0,1.4,4.963,5228.1,0
720.0,0.0,1.4,4.963,5228.1,1
111.0,0.0,1.4,4.957,5228.1,0
128.0,0.0,1.4,4.96,5228.1,0
68.0,0.0,1.1,4.858,5191.0,0
36.0,0.0,1.1,4.858,5191.0,0
61.0,0.0,1.4,4.968,5228.1,0
268.0,0.0,1.4,4.962,5228.1,0
167.0,0.0,-0.1,4.076,5195.8,0
91.0,0.0,-2.9,1.262,5076.2,0
579.0,0.0,-2.9,1.26,5076.2,1
65.0,0.0,-1.8,1.264,5099.1,0
138.0,1.0,-1.8,1.25,5099.1,0
585.0,0.0,-1.8,1.344,5099.1,0
117.0,0.0,1.4,4.962,5228.1,0
62.0,0.0,-1.8,1.405,5099.1,0
851.0,0.0,-1.8,1.313,5099.1,0
44.0,0.0,1.4,4.961,5228.1,0
76.0,0.0,1.1,4.857,5191.0,0
231.0,0.0,1.4,4.962,5228.1,0
448.0,0.0,1.1,4.857,5191.0,0
245.0,0.0,1.1,4.857,5191.0,0
284.0,0.0,-1.8,1.244,5099.1,0
164.0,0.0,-1.8,1.25,5099.1,0
154.0,0.0,1.4,4.962,5228.1,0
101.0,0.0,1.1,4.856,5191.0,0
78.0,1.0,-1.8,1.334,5099.1,0
958.0,0.0,1.4,4.97,5228.1,0
331.0,0.0,1.4,4.963,5228.1,0
147.0,0.0,-0.1,4.153,5195.8,0
227.0,0.0,-1.8,1.299,5099.1,0
159.0,0.0,-1.8,1.334,5099.1,0
564.0,0.0,1.4,4.96,5228.1,0
171.0,0.0,1.4,4.963,5228.1,0
347.0,0.0,1.4,4.963,5228.1,0
124.0,0.0,1.1,4.857,5191.0,0
801.0,0.0,1.4,4.864,5228.1,1
113.0,0.0,1.1,4.856,5191.0,0
357.0,0.0,1.1,4.857,5191.0,0
288.0,0.0,-3.4,0.722,5017.5,1
423.0,0.0,-1.8,1.327,5099.1,0
100.0,0.0,1.4,4.96,5228.1,0
63.0,0.0,1.4,4.966,5228.1,0
112.0,0.0,1.4,4.965,5228.1,0
324.0,0.0,1.4,4.968,5228.1,0
82.0,0.0,1.4,4.959,5228.1,0
215.0,0.0,-1.7,0.72,4991.6,0
90.0,0.0,-1.8,1.313,5099.1,0
89.0,2.0,-3.4,0.715,5017.5,1
278.0,0.0,-1.8,1.291,5099.1,0
245.0,0.0,1.1,4.857,5191.0,0
91.0,1.0,-1.8,1.405,5099.1,0
175.0,0.0,1.4,4.958,5228.1,0
251.0,0.0,1.1,4.86,5191.0,0
123.0,0.0,1.4,4.963,5228.1,0
16.0,0.0,1.4,4.959,5228.1,0
112.0,0.0,1.4,4.966,5228.1,0
119.0,0.0,-2.9,1.26,5076.2,0
413.0,0.0,-1.8,1.327,5099.1,0
194.0,2.0,-3.4,0.754,5017.5,1
189.0,0.0,1.4,4.966,5228.1,0
51.0,0.0,-0.1,4.153,5195.8,0
172.0,0.0,-1.8,1.266,5099.1,0
1224.0,0.0,1.1,4.86,5191.0,1
50.0,0.0,-2.9,0.825,5076.2,0
70.0,0.0,1.1,4.856,5191.0,0
483.0,0.0,1.4,4.957,5228.1,0
44.0,0.0,1.1,4.855,5191.0,0
924.0,0.0,1.4,4.963,5228.1,0
131.0,0.0,1.4,4.96,5228.1,0
201.0,0.0,1.4,4.961,5228.1,0
158.0,2.0,-1.8,0.653,5008.7,0
114.0,0.0,1.1,4.86,5191.0,0
73.0,0.0,-0.1,4.076,5195.8,0
231.0,0.0,-1.8,1.259,5099.1,1
319.0,0.0,1.1,4.857,5191.0,0
297.0,0.0,-1.8,1.27,5099.1,0
143.0,1.0,-1.8,1.266,5099.1,0
188.0,0.0,1.1,4.855,5191.0,0
343.0,0.0,1.4,4.964,5228.1,0
322.0,0.0,-0.1,4.021,5195.8,0
28.0,0.0,1.4,4.964,5228.1,0
302.0,1.0,-0.1,4.021,5195.8,0
51.0,0.0,1.4,4.864,5228.1,0
343.0,1.0,-1.8,1.313,5099.1,0
49.0,0.0,1.1,4.858,5191.0,0
191.0,0.0,-0.1,4.191,5195.8,0
53.0,0.0,1.4,4.961,5228.1,0
721.0,0.0,-1.8,1.453,5099.1,1
200.0,1.0,-1.8,1.281,5099.1,0
214.0,0.0,1.4,4.962,5228.1,0
569.0,0.0,1.4,4.964,5228.1,0
298.0,0.0,-3.4,0.731,5017.5,0
414.0,0.0,1.4,4.866,5228.1,0
407.0,1.0,-1.8,0.684,5008.7,1
323.0,0.0,1.1,4.859,5191.0,0
738.0,0.0,-2.9,0.873,5076.2,1
138.0,0.0,1.4,4.961,5228.1,0
140.0,0.0,-1.8,1.281,5099.1,0
170.0,1.0,-1.8,1.299,5099.1,0
154.0,0.0,1.4,4.962,5228.1,0
956.0,0.0,1.4,4.963,5228.1,1
197.0,0.0,-1.8,1.266,5099.1,0
152.0,0.0,1.4,4.962,5228.1,0
353.0,0.0,-3.4,0.728,5017.5,1
126.0,0.0,1.4,4.966,5228.1,0
355.0,0.0,1.4,4.959,5228.1,0
393.0,0.0,1.1,4.857,5191.0,0
219.0,0.0,1.4,4.962,5228.1,0
51.0,0.0,1.4,4.96,5228.1,0
252.0,0.0,-2.9,0.849,5076.2,1
168.0,2.0,-3.4,0.754,5017.5,0
192.0,2.0,-1.8,1.266,5099.1,1
84.0,0.0,1.4,4.96,5228.1,0
124.0,0.0,1.4,4.963,5228.1,0
139.0,0.0,-1.8,1.466,5099.1,0
370.0,0.0,1.4,4.961,5228.1,0
263.0,0.0,-1.8,0.645,5008.7,1
83.0,0.0,-2.9,0.851,5076.2,0
113.0,0.0,1.4,4.864,5228.1,0
350.0,0.0,1.4,4.968,5228.1,0
157.0,0.0,1.4,4.96,5228.1,0
163.0,0.0,1.1,4.857,5191.0,0
155.0,0.0,-0.1,4.153,5195.8,0
63.0,0.0,1.4,4.959,5228.1,0
92.0,0.0,-1.8,1.327,5099.1,0
217.0,0.0,1.4,4.966,5228.1,0
298.0,0.0,-1.8,1.281,5099.1,0
355.0,1.0,-1.8,1.405,5099.1,0
61.0,1.0,-1.8,1.25,5099.1,0
102.0,0.0,1.1,4.857,5191.0,0
90.0,1.0,-1.8,1.344,5099.1,0
415.0,1.0,-1.8,1.291,5099.1,0
212.0,0.0,-2.9,0.829,5076.2,1
325.0,0.0,-1.8,1.405,5099.1,1
43.0,0.0,1.1,4.856,5191.0,0
324.0,1.0,-1.8,1.327,5099.1,0
357.0,0.0,1.4,4.97,5228.1,0
45.0,0.0,1.1,4.857,5191.0,0
46.0,0.0,-0.1,4.12,5195.8,0
42.0,0.0,1.4,4.967,5228.1,0
71.0,0.0,1.4,4.958,5228.1,0
226.0,0.0,-1.8,1.405,5099.1,0
235.0,0.0,-1.8,1.259,5099.1,0
273.0,0.0,-1.8,1.327,5099.1,0
87.0,0.0,-0.1,4.12,5195.8,0
197.0,0.0,1.4,4.968,5228.1,0
506.0,0.0,1.4,4.963,5228.1,0
228.0,0.0,-1.8,1.25,5099.1,0
918.0,0.0,1.1,4.857,5191.0,1
456.0,0.0,-1.8,1.313,5099.1,0
153.0,0.0,1.4,4.961,5228.1,0
13.0,0.0,1.4,4.964,5228.1,0
80.0,0.0,1.1,4.857,5191.0,0
153.0,0.0,1.4,4.866,5228.1,0
67.0,0.0,1.1,4.864,5191.0,0
331.0,0.0,1.1,4.856,5191.0,0
95.0,0.0,1.1,4.857,5191.0,0
154.0,0.0,-0.1,4.076,5195.8,0
175.0,0.0,1.1,4.857,5191.0,0
114.0,0.0,-0.1,4.191,5195.8,0
9.0,0.0,1.4,4.959,5228.1,0
410.0,0.0,1.4,4.958,5228.1,0
369.0,0.0,-3.4,0.755,5017.5,1
396.0,0.0,1.1,4.856,5191.0,0
218.0,0.0,-1.8,1.445,5099.1,0
54.0,0.0,1.4,4.959,5228.1,0
154.0,0.0,-1.1,0.884,4963.6,0
35.0,0.0,1.4,4.963,5228.1,0
953.0,0.0,1.1,4.857,5191.0,0
59.0,0.0,-1.8,1.291,5099.1,0
211.0,0.0,-1.8,1.365,5099.1,0
509.0,0.0,1.4,4.966,5228.1,0
259.0,0.0,1.4,4.962,5228.1,0
196.0,0.0,1.4,4.963,5228.1,0
329.0,0.0,-2.9,1.268,5076.2,0
110.0,1.0,-2.9,0.861,5076.2,0
33.0,0.0,-1.8,1.266,5099.1,0
105.0,1.0,-0.1,4.153,5195.8,0
51.0,0.0,-1.8,1.405,5099.1,0
126.0,0.0,1.4,4.962,5228.1,0
51.0,0.0,1.4,4.96,5228.1,0
245.0,0.0,-1.8,1.281,5099.1,0
161.0,0.0,-0.1,4.076,5195.8,0
183.0,0.0,1.1,4.86,5191.0,0
223.0,1.0,-1.8,1.291,5099.1,0
164.0,0.0,1.1,4.855,5191.0,0
200.0,0.0,1.1,4.86,5191.0,0
447.0,0.0,-3.4,0.754,5017.5,1
618.0,0.0,1.4,4.965,5228.1,1
84.0,0.0,1.4,4.962,5228.1,0
102.0,0.0,1.4,4.966,5228.1,0
263.0,1.0,-3.4,0.715,5017.5,1
45.0,0.0,1.1,4.857,5191.0,0
365.0,0.0,1.1,4.857,5191.0,0
209.0,0.0,-1.8,1.445,5099.1,1
161.0,0.0,1.4,4.963,5228.1,0
323.0,0.0,1.1,4.858,5191.0,0
442.0,0.0,1.1,4.855,5191.0,0
1087.0,0.0,1.1,4.855,5191.0,0
332.0,0.0,1.4,4.963,5228.1,0
198.0,0.0,-0.1,4.153,5195.8,0
268.0,0.0,1.1,4.857,5191.0,0
84.0,0.0,1.4,4.967,5228.1,0
73.0,0.0,-0.1,4.191,5195.8,0
133.0,0.0,-1.8,1.299,5099.1,0
155.0,0.0,1.1,4.855,5191.0,0
203.0,0.0,-1.8,1.334,5099.1,0
192.0,0.0,1.1,4.858,5191.0,0
1666.0,0.0,1.1,4.857,5191.0,0
139.0,0.0,-1.8,1.65,5099.1,1
414.0,2.0,-1.7,0.889,4991.6,1
73.0,0.0,1.4,4.963,5228.1,0
355.0,0.0,1.4,4.966,5228.1,0
62.0,0.0,1.4,4.961,5228.1,0
285.0,0.0,-1.8,1.479,5099.1,0
24.0,0.0,-1.8,1.266,5099.1,0
93.0,0.0,1.1,4.855,5191.0,0
85.0,1.0,-1.8,1.423,5099.1,0
317.0,0.0,1.4,4.963,5228.1,0
259.0,0.0,1.1,4.856,5191.0,0
743.0,0.0,-1.8,1.498,5099.1,0
316.0,1.0,-1.8,1.405,5099.1,0
286.0,0.0,-1.8,1.498,5099.1,0
185.0,0.0,1.4,4.965,5228.1,0
120.0,0.0,1.4,4.963,5228.1,0
359.0,0.0,1.1,4.856,5191.0,0
59.0,0.0,-0.1,4.021,5195.8,0
360.0,0.0,-1.8,1.405,5099.1,0
89.0,0.0,-2.9,1.268,5076.2,0
438.0,0.0,-2.9,1.268,5076.2,1
204.0,0.0,-0.1,4.663,5195.8,1
90.0,1.0,-2.9,0.879,5076.2,0
106.0,0.0,1.4,4.963,5228.1,0
435.0,0.0,-3.4,0.742,5017.5,1
15.0,0.0,-1.8,1.244,5099.1,0
252.0,0.0,1.4,4.961,5228.1,0
154.0,0.0,1.4,4.963,5228.1,0
57.0,0.0,1.4,4.968,5228.1,0
42.0,0.0,1.1,4.859,5191.0,0
315.0,0.0,-0.1,4.076,5195.8,0
127.0,0.0,-1.8,1.327,5099.1,0
63.0,0.0,1.4,4.958,5228.1,0
143.0,0.0,1.4,4.963,5228.1,0
23.0,0.0,1.4,4.962,5228.1,0
69.0,0.0,1.4,4.962,5228.1,0
78.0,0.0,-1.8,1.281,5099.1,0
131.0,0.0,-0.1,4.191,5195.8,0
305.0,0.0,1.1,4.857,5191.0,0
287.0,1.0,-1.8,1.354,5099.1,1
732.0,0.0,1.1,4.856,5191.0,1
377.0,0.0,1.4,4.957,5228.1,0
174.0,0.0,1.1,4.855,5191.0,0
329.0,0.0,-3.0,0.717,5023.5,1
183.0,0.0,-0.1,4.191,5195.8,0
129.0,0.0,1.1,4.856,5191.0,0
54.0,0.0,1.4,4.967,5228.1,0
298.0,0.0,1.1,4.856,5191.0,0
63.0,0.0,-1.8,1.313,5099.1,0
11.0,0.0,-1.8,1.244,5099.1,0
154.0,0.0,-1.8,1.313,5099.1,0
96.0,0.0,1.4,4.963,5228.1,0
586.0,0.0,1.4,4.866,5228.1,0
151.0,0.0,1.1,4.86,5191.0,0
359.0,0.0,-1.8,1.344,5099.1,0
434.0,0.0,1.4,4.963,5228.1,0
771.0,0.0,1.1,4.856,5191.0,0
445.0,0.0,1.4,4.96,5228.1,0
42.0,0.0,1.4,4.963,5228.1,0
521.0,0.0,1.4,4.966,5228.1,0
121.0,0.0,1.4,4.964,5228.1,0
186.0,0.0,1.1,4.86,5191.0,0
438.0,0.0,1.1,4.857,5191.0,0
865.0,0.0,1.1,4.859,5191.0,0
1448.0,0.0,-1.8,1.313,5099.1,1
94.0,0.0,1.1,4.859,5191.0,0
1015.0,0.0,-0.1,4.12,5195.8,1
527.0,0.0,1.4,4.961,5228.1,0
530.0,0.0,-2.9,0.881,5076.2,1
296.0,0.0,1.1,4.864,5191.0,0
112.0,0.0,1.4,4.964,5228.1,0
302.0,0.0,1.4,4.962,5228.1,0
137.0,0.0,1.1,4.855,5191.0,0
240.0,0.0,1.1,4.857,5191.0,0
31.0,1.0,-1.8,1.327,5099.1,0
377.0,0.0,1.4,4.962,5228.1,0
274.0,0.0,1.1,4.856,5191.0,0
107.0,0.0,-0.1,4.12,5195.8,0
258.0,0.0,-1.8,1.327,5099.1,0
211.0,2.0,-1.8,0.682,5008.7,1
179.0,0.0,1.4,4.961,5228.1,0
216.0,0.0,1.4,4.864,5228.1,0
293.0,2.0,-1.1,0.886,4963.6,1
361.0,0.0,1.1,4.858,5191.0,0
108.0,0.0,1.4,4.968,5228.1,0
276.0,0.0,1.4,4.864,5228.1,0
336.0,0.0,1.1,4.857,5191.0,0
91.0,0.0,1.4,4.968,5228.1,0
173.0,0.0,-1.8,1.4,5099.1,0
85.0,0.0,1.4,4.966,5228.1,0
113.0,0.0,1.4,4.962,5228.1,0
175.0,0.0,-0.1,4.153,5195.8,0
162.0,0.0,1.4,4.963,5228.1,0
1437.0,0.0,-0.1,4.153,5195.8,1
98.0,0.0,-2.9,0.854,5076.2,0
19.0,0.0,1.4,4.959,5228.1,0
124.0,0.0,-0.1,4.12,5195.8,0
772.0,0.0,-1.8,1.405,5099.1,1
132.0,0.0,1.4,4.96,5228.1,0
168.0,0.0,1.4,4.958,5228.1,0
137.0,0.0,1.4,4.962,5228.1,0
145.0,0.0,1.1,4.857,5191.0,0
407.0,0.0,1.4,4.96,5228.1,0
655.0,0.0,1.4,4.957,5228.1,1
227.0,0.0,1.4,4.962,5228.1,0
364.0,0.0,1.4,4.961,5228.1,0
86.0,0.0,1.4,4.966,5228.1,0
311.0,0.0,1.1,4.857,5191.0,0
56.0,0.0,1.4,4.963,5228.1,0
230.0,0.0,-1.8,1.259,5099.1,0
384.0,2.0,-2.9,0.881,5076.2,0
630.0,0.0,1.4,4.962,5228.1,0
151.0,0.0,1.4,4.961,5228.1,0
7.0,0.0,1.1,4.857,5191.0,0
215.0,0.0,1.1,4.855,5191.0,0
452.0,0.0,1.4,4.968,5228.1,0
102.0,0.0,1.4,4.957,5228.1,0
51.0,0.0,1.1,4.86,5191.0,0
341.0,0.0,-1.8,0.635,5008.7,1
64.0,0.0,1.1,4.855,5191.0,0
